Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [V],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-26/4:16:58 PM,M1   ,1013,0,29.575,9.7,11.43,29.88,9.7,11.44,29.7912,9.7,11.41,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:16:59 PM,M1   ,1013,0,29.5425,9.7,11.46,29.8812,9.7,11.44,29.7975,9.7,11.41,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.6987,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:00 PM,M1   ,1013,0,29.5637,9.69,11.44,29.89,9.69,11.44,29.78,9.69,11.43,NaN,9.69,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:01 PM,M1   ,1013,0,29.5912,9.69,11.41,29.8875,9.69,11.44,29.78,9.69,11.43,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:02 PM,M1   ,1013,0,29.595,9.69,11.41,29.8725,9.69,11.46,29.7812,9.69,11.43,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:03 PM,M1   ,1013,0,29.5625,9.69,11.44,29.89,9.69,11.44,29.7875,9.69,11.42,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:04 PM,M1   ,1013,0,29.5762,9.69,11.43,29.89,9.69,11.44,29.7675,9.69,11.44,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.6913,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:05 PM,M1   ,1013,0,29.555,9.7,11.45,29.8912,9.7,11.43,29.755,9.7,11.45,NaN,9.7,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:06 PM,M1   ,1013,0,29.5862,9.7,11.41,29.895,9.7,11.43,29.7925,9.7,11.41,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:07 PM,M1   ,1013,0,29.5587,9.7,11.44,29.8625,9.7,11.46,29.8062,9.7,11.4,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:08 PM,M1   ,1013,0,29.5488,9.7,11.45,29.8825,9.7,11.44,29.7788,9.7,11.42,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7012,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:09 PM,M1   ,1013,0,29.5437,9.71,11.45,29.8937,9.71,11.42,29.7737,9.71,11.42,NaN,9.71,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:10 PM,M1   ,1013,0,29.5725,9.71,11.42,29.8563,9.71,11.46,29.8,9.71,11.4,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:11 PM,M1   ,1013,0,29.59,9.71,11.4,29.9,9.71,11.42,29.7988,9.71,11.4,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.7113,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:12 PM,M1   ,1013,0,29.59,9.72,11.4,29.9,9.72,11.41,29.7875,9.72,11.41,NaN,9.72,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.72,9.72,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:13 PM,M1   ,1013,0,29.5875,9.72,11.4,29.8975,9.72,11.42,29.775,9.72,11.42,NaN,9.72,NaN,NaN,9.72,NaN,NaN,9.72,NaN,NaN,9.72,NaN,NaN,9.72,NaN,NaN,NaN,NaN,NaN,9.7187,9.72,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:14 PM,M1   ,1013,0,29.5688,9.71,11.43,29.8825,9.71,11.44,29.8075,9.71,11.39,NaN,9.71,NaN,NaN,9.72,NaN,NaN,9.72,NaN,NaN,9.72,NaN,NaN,9.72,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:15 PM,M1   ,1013,0,29.5625,9.71,11.43,29.8975,9.71,11.42,29.7875,9.71,11.41,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:16 PM,M1   ,1013,0,29.5687,9.71,11.43,29.8775,9.71,11.44,29.7712,9.71,11.43,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:17 PM,M1   ,1013,0,29.5062,9.71,11.49,29.8625,9.71,11.46,29.7812,9.71,11.42,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:18 PM,M1   ,1013,0,29.6137,9.71,11.38,29.8762,9.71,11.44,29.7912,9.71,11.41,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:19 PM,M1   ,1013,0,29.565,9.71,11.43,29.8575,9.71,11.46,29.7963,9.71,11.4,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:20 PM,M1   ,1013,0,29.535,9.71,11.46,29.9075,9.71,11.41,29.7712,9.71,11.43,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:21 PM,M1   ,1013,0,29.5712,9.71,11.42,29.8888,9.71,11.43,29.7825,9.71,11.42,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:22 PM,M1   ,1013,0,29.5812,9.71,11.41,29.8812,9.71,11.44,29.7988,9.71,11.4,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:23 PM,M1   ,1013,0,29.5925,9.71,11.4,29.8888,9.71,11.43,29.79,9.71,11.41,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:24 PM,M1   ,1013,0,29.6062,9.71,11.39,29.8812,9.71,11.44,29.785,9.71,11.41,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:25 PM,M1   ,1013,0,29.5825,9.71,11.41,29.8888,9.71,11.43,29.7512,9.71,11.45,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:26 PM,M1   ,1013,0,29.5988,9.71,11.4,29.8788,9.71,11.44,29.7625,9.71,11.44,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:27 PM,M1   ,1013,0,29.5912,9.71,11.4,29.8738,9.71,11.45,29.7775,9.71,11.42,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:28 PM,M1   ,1013,0,29.595,9.71,11.4,29.9012,9.71,11.42,29.7625,9.71,11.44,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:29 PM,M1   ,1013,0,29.5625,9.71,11.43,29.9075,9.71,11.41,29.7812,9.71,11.42,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:30 PM,M1   ,1013,0,29.5775,9.71,11.42,29.89,9.71,11.43,29.7912,9.71,11.41,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:31 PM,M1   ,1013,0,29.5575,9.71,11.44,29.8875,9.71,11.43,29.795,9.71,11.4,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:32 PM,M1   ,1013,0,29.5463,9.71,11.45,29.8738,9.71,11.45,29.765,9.71,11.43,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:33 PM,M1   ,1013,0,29.5875,9.71,11.41,29.8962,9.71,11.42,29.7963,9.71,11.4,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:34 PM,M1   ,1013,0,29.57,9.71,11.43,29.8725,9.71,11.45,29.77,9.71,11.43,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:35 PM,M1   ,1013,0,29.5675,9.71,11.43,29.895,9.71,11.42,29.7688,9.71,11.43,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:36 PM,M1   ,1013,0,29.5525,9.71,11.44,29.9225,9.71,11.4,29.7613,9.71,11.44,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:37 PM,M1   ,1013,0,29.5712,9.71,11.42,29.8738,9.71,11.45,29.77,9.71,11.43,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:38 PM,M1   ,1013,0,29.575,9.71,11.42,29.9,9.71,11.42,29.7712,9.71,11.43,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:39 PM,M1   ,1013,0,29.5463,9.71,11.45,29.9,9.71,11.42,29.7812,9.71,11.42,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:40 PM,M1   ,1013,0,29.59,9.71,11.41,29.895,9.71,11.42,29.785,9.71,11.41,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:41 PM,M1   ,1013,0,29.585,9.71,11.41,29.8625,9.71,11.46,29.7525,9.71,11.45,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.71,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:42 PM,M1   ,1013,0,29.55,9.71,11.45,29.8812,9.71,11.44,29.7688,9.71,11.43,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.7088,9.71,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:43 PM,M1   ,1013,0,29.5538,9.7,11.45,29.8875,9.7,11.44,29.7613,9.7,11.44,NaN,9.7,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,9.71,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:44 PM,M1   ,1013,0,29.585,9.7,11.42,29.8712,9.7,11.45,29.7688,9.7,11.43,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:45 PM,M1   ,1013,0,29.61,9.7,11.39,29.8837,9.7,11.44,29.7625,9.7,11.44,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:46 PM,M1   ,1013,0,29.5437,9.7,11.46,29.91,9.7,11.41,29.7775,9.7,11.43,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:47 PM,M1   ,1013,0,29.5763,9.7,11.42,29.9088,9.7,11.41,29.765,9.7,11.44,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:48 PM,M1   ,1013,0,29.6188,9.7,11.38,29.8975,9.7,11.43,29.7975,9.7,11.4,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:49 PM,M1   ,1013,0,29.6062,9.7,11.39,29.8837,9.7,11.44,29.7838,9.7,11.42,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:50 PM,M1   ,1013,0,29.5737,9.7,11.43,29.905,9.7,11.42,29.8025,9.7,11.4,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:51 PM,M1   ,1013,0,29.5275,9.7,11.47,29.875,9.7,11.45,29.755,9.7,11.45,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:52 PM,M1   ,1013,0,29.515,9.7,11.49,29.9075,9.7,11.42,29.7888,9.7,11.41,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:53 PM,M1   ,1013,0,29.5512,9.7,11.45,29.8875,9.7,11.44,29.7838,9.7,11.42,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.6987,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:54 PM,M1   ,1013,0,29.5612,9.69,11.44,29.8738,9.69,11.46,29.8087,9.69,11.4,NaN,9.69,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:55 PM,M1   ,1013,0,29.57,9.69,11.44,29.8987,9.69,11.43,29.8,9.69,11.41,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:56 PM,M1   ,1013,0,29.5688,9.69,11.44,29.8912,9.69,11.44,29.7975,9.69,11.41,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:57 PM,M1   ,1013,0,29.5637,9.69,11.44,29.9012,9.69,11.43,29.78,9.69,11.43,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:58 PM,M1   ,1013,0,29.5813,9.69,11.42,29.9062,9.69,11.42,29.7812,9.69,11.43,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.6913,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:17:59 PM,M1   ,1013,0,29.5287,9.7,11.47,29.8775,9.7,11.45,29.7888,9.7,11.41,NaN,9.7,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:18:00 PM,M1   ,1013,0,29.585,9.7,11.42,29.8637,9.7,11.46,29.7812,9.7,11.42,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:18:01 PM,M1   ,1013,0,29.5525,9.7,11.45,29.8925,9.7,11.43,29.7888,9.7,11.41,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.7,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:18:02 PM,M1   ,1013,0,29.5763,9.7,11.43,29.9075,9.7,11.42,29.7775,9.7,11.43,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.6987,9.7,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:18:03 PM,M1   ,1013,0,29.6188,9.69,11.39,29.89,9.69,11.44,29.7638,9.69,11.44,NaN,9.69,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,9.7,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:18:04 PM,M1   ,1013,0,29.605,9.69,11.4,29.8925,9.69,11.44,29.7875,9.69,11.42,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:18:05 PM,M1   ,1013,0,29.5763,9.69,11.43,29.9075,9.69,11.42,29.7712,9.69,11.44,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/4:18:06 PM,M1   ,1013,0,29.6113,9.69,11.39,29.8875,9.69,11.44,29.7788,9.69,11.43,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,9.69,NaN,NaN,NaN,NaN,NaN,9.69,9.69,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
