BsM_Cycle,FMZ,Waterbody_LID,Lake Name,GearType,Netting_Start_Date,Species,Species Code,ForkLength,TotalLength,RoundWeight,Sex,Sex Code,Aging_Structure,Age
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,350,364,520,Female,2,Otolith,2
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,350,367,580,Female,2,Otolith,3
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,352,369,530,Female,2,Otolith,3
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,360,372,560,Female,2,Otolith,3
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,331,350,520,Female,2,Otolith,3
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,283,297,330,Female,2,Otolith,2
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,324,337,420,Female,2,Otolith,2
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,350,364,460,Female,2,Otolith,4
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,310,323,380,Female,2,Otolith,3
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,177,197,74,Female,2,Otolith,1
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,288,300,320,Female,2,Otolith,4
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,345,356,560,Female,2,Otolith,3
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,373,385,610,Female,2,Otolith,4
1,6,16-3724-53935,Hunters L.s,1,07-24-12,Brook Trout,80,473,496,1340,Male,1,Otolith,5
1,6,16-3724-53935,Hunters L.s,1,07-24-12,Brook Trout,80,424,440,940,Male,1,Otolith,5
1,6,16-3724-53935,Hunters L.s,1,07-24-12,Brook Trout,80,434,458,1220,Male,1,Otolith,4
1,6,16-3724-53935,Hunters L.s,1,07-24-12,Brook Trout,80,401,416,890,Male,1,Otolith,4
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,379,398,680,Male,1,Otolith,4
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,369,388,660,Male,1,Otolith,4
1,6,16-3724-53935,Hunters L.s,1,07-25-12,Brook Trout,80,364,377,580,Male,1,Otolith,3
1,6,16-3744-54268,Unknown L.,1,08-18-08,Brook Trout,80,415,432,762,Female,2,Otolith,4
1,6,16-3744-54268,Unknown L.,1,08-18-08,Brook Trout,80,330,344,489,Male,1,Otolith,3
1,6,16-3744-54268,Unknown L.,1,08-18-08,Brook Trout,80,510,532,1608,Male,1,Otolith,4
1,6,16-3744-54268,Unknown L.,2,08-18-08,Brook Trout,80,250,262,180,,,,
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,336,350,518,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,317,327,438,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,304,315,417,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,345,356,584,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,334,343,429,Female,2,Otolith,4
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,304,315,436,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,423,437,1000,Female,2,Otolith,4
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,255,266,180,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,330,338,416,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,311,324,462,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,298,307,387,Female,2,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,312,323,416,Male,1,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,298,306,359,Male,1,Otolith,2
1,6,16-3964-54451,Purdom L.,1,08-25-08,Brook Trout,80,290,301,290,Male,1,Otolith,2
1,6,16-3964-54451,Purdom L.,2,08-25-08,Brook Trout,80,304,318,336,,,,
1,6,16-3964-54451,Purdom L.,2,08-25-08,Brook Trout,80,286,299,276,,,,
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,264,272,187,Female,2,Otolith,2
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,290,303,296,Female,2,Otolith,2
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,332,343,373,Female,2,Otolith,4
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,374,391,480,Female,2,Otolith,4
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,358,369,503,Female,2,Otolith,4
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,344,356,432,Female,2,Otolith,4
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,278,290,240,Female,2,Otolith,2
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,356,370,381,Female,2,Otolith,5
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,308,322,349,Female,2,Otolith,2
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,384,396,575,Female,2,Otolith,5
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,388,403,730,Female,2,Scales,3
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,379,396,756,Female,2,Otolith,4
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,416,429,740,Female,2,Otolith,4
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,386,401,670,Male,1,,
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,334,350,396,Male,1,Otolith,3
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,376,395,575,Male,1,Otolith,3
1,6,16-4332-55499,Weewullee L.,1,07-05-08,Brook Trout,80,174,181,59,Male,1,Otolith,1
1,6,16-4332-55499,Weewullee L.,2,07-05-08,Brook Trout,80,154,162,38,,,,
1,6,16-4332-55499,Weewullee L.,2,07-05-08,Brook Trout,80,379,396,681,,,,
1,6,16-4332-55499,Weewullee L.,2,07-05-08,Brook Trout,80,213,224,108,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,190,198,95,Unknown,9,Pectoral Ray,1
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,194,204,99,Unknown,9,Pectoral Ray,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,173,181,54,Unknown,9,Pectoral Ray,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,195,205,88,Unknown,9,Pectoral Ray,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,280,292,263,Female,2,Otolith,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,324,336,438,Female,2,Otolith,4
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,263,275,236,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,325,340,413,Female,2,Otolith,4
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,330,343,415,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,360,380,620,Female,2,Otolith,4
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,300,316,395,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,325,345,437,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,346,362,446,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,336,355,579,Female,2,Otolith,5
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,311,327,426,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,343,357,520,Female,2,Otolith,4
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,282,295,320,Female,2,Otolith,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,325,343,473,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,318,331,442,Female,2,Otolith,4
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,335,351,466,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,181,190,71,Female,2,Pectoral Ray,1
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,304,321,369,Female,2,Pectoral Ray,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,260,272,206,Female,2,Pectoral Ray,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,231,244,170,Female,2,Pectoral Ray,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,275,287,265,Female,2,Pectoral Ray,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,353,368,608,Female,2,Otolith,5
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,300,309,315,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,311,324,359,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,335,350,482,Female,2,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,274,286,237,Male,1,Otolith,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,350,365,522,Male,1,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,361,385,584,Male,1,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,335,346,485,Male,1,Otolith,3
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,284,299,296,Male,1,Otolith,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,390,410,807,Male,1,Otolith,3
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,160,168,43,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,175,184,57,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,195,205,81,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,130,137,22,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,145,153,31,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,160,168,43,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,210,220,103,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,130,137,22,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,300,314,322,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,130,137,22,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,240,252,158,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,230,241,138,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,179,189,63,,,Pectoral Ray,2
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,180,190,63,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,180,189,63,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,340,356,481,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,160,168,43,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,332,347,446,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,355,371,552,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,363,380,593,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,194,204,80,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,188,198,72,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,321,336,400,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,312,326,365,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,240,255,158,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,300,320,322,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,340,355,481,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,180,189,63,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,145,153,31,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,281,294,261,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,327,342,425,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,140,148,28,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,175,184,57,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,355,371,552,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,190,200,75,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,345,361,504,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,345,361,504,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,170,179,52,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,142,150,29,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,197,207,84,,,,
1,7,16-4450-54254,Buckaday L.,2,06-25-12,Brook Trout,80,317,332,384,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,340,355,481,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,195,200,81,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,190,200,75,,,,
1,7,16-4450-54254,Buckaday L.,1,06-25-12,Brook Trout,80,230,245,138,,,,
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,162,171,48,Unknown,9,Otolith,2
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,145,154,35,Unknown,9,Otolith,2
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,153,164,49,Unknown,9,Otolith,2
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,173,182,53,Unknown,9,Otolith,2
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,173,181,56,Unknown,9,Otolith,2
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,156,163,32,Unknown,9,Otolith,1
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,121,128,15,Unknown,9,Otolith,1
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,153,161,34,Unknown,9,Otolith,1
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,175,183,57,Unknown,9,Otolith,2
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,355,368,607,Female,2,Pectoral Ray,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,351,369,579,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,361,376,677,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,342,356,525,Female,2,Otolith,3
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,322,336,491,Female,2,Otolith,3
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,375,392,700,Female,2,Otolith,5
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,260,271,165,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,336,349,429,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,365,380,585,Female,2,Otolith,8
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,346,362,529,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,352,371,614,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,332,348,456,Female,2,Otolith,3
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,372,392,783,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,332,344,378,Female,2,Otolith,3
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,325,338,387,Female,2,Otolith,3
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,313,326,277,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,362,378,527,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,353,368,519,Female,2,Otolith,5
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,355,368,557,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,362,376,507,Female,2,Otolith,5
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,164,172,45,Female,2,Pectoral Ray,1
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,275,288,259,Female,2,Otolith,3
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,316,331,380,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,400,415,623,Female,2,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,384,403,593,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,354,371,483,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,375,396,630,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,362,381,608,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,297,314,335,Male,1,Otolith,3
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,372,395,675,Male,1,Otolith,5
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,391,407,648,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,375,390,569,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,356,374,516,Male,1,Otolith,3
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,265,273,179,Male,1,Otolith,2
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,352,368,474,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,351,365,453,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,165,171,48,Male,1,Otolith,2
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,165,171,36,Male,1,,
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,228,235,119,Male,1,Otolith,3
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,305,312,340,Male,1,Otolith,2
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,356,392,621,Male,1,Otolith,5
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,361,377,583,Male,1,Otolith,5
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,358,375,512,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,378,393,624,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,395,413,756,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,215,221,108,Male,1,Otolith,2
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,336,354,498,Male,1,Otolith,3
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,378,392,614,Male,1,Otolith,3
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,390,411,736,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,413,432,801,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,1,07-05-12,Brook Trout,80,409,428,850,Male,1,Otolith,4
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,390,408,746,,,,
1,7,16-6052-53171,Jackfish L.,2,07-05-12,Brook Trout,80,300,314,322,,,,
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,170,176,52,Female,2,Otolith,1
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,258,266,155,Female,2,Otolith,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,262,274,170,Female,2,Otolith,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,288,298,243,Female,2,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,312,323,325,Female,2,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,326,334,340,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,302,312,290,Female,2,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,256,262,160,Female,2,Otolith,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,306,318,270,Female,2,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,298,310,290,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,236,242,140,Female,2,Otolith,2
1,7,16-6094-53522,Partridge L.,2,09-04-12,Brook Trout,80,196,207,80,Female,2,Otolith,1
1,7,16-6094-53522,Partridge L.,2,09-04-12,Brook Trout,80,250,261,150,Female,2,Otolith,2
1,7,16-6094-53522,Partridge L.,2,09-04-12,Brook Trout,80,312,327,310,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,268,280,190,Female,2,Otolith,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,320,332,290,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,296,310,255,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,308,316,315,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,196,205,76,Female,2,Otolith,1
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,305,316,260,Female,2,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,310,322,320,Female,2,Pectoral Ray,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,292,304,250,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,319,331,320,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,396,408,650,Female,2,Otolith,7
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,258,270,160,Female,2,Otolith,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,298,310,250,Female,2,Otolith,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,322,334,280,Female,2,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,336,351,320,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,280,291,205,Female,2,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,277,286,210,Female,2,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,300,311,260,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,336,348,390,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,330,343,350,Female,2,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,169,178,47,Male,1,Otolith,1
1,7,16-6094-53522,Partridge L.,2,09-04-12,Brook Trout,80,310,324,305,Male,1,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,352,370,430,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,346,360,510,Male,1,Pectoral Ray,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,262,270,150,Male,1,Otolith,2
1,7,16-6094-53522,Partridge L.,2,09-04-12,Brook Trout,80,336,346,380,Male,1,Otolith,3
1,7,16-6094-53522,Partridge L.,2,09-04-12,Brook Trout,80,228,238,120,Male,1,Otolith,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,294,307,255,Male,1,Otolith,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,296,310,230,Male,1,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,340,355,405,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,296,308,240,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,336,350,370,Male,1,Pectoral Ray,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,350,362,405,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,322,336,330,Male,1,Pectoral Ray,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,338,352,430,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,175,183,54,Male,1,Pectoral Ray,2
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,356,370,445,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,298,306,250,Male,1,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,362,378,475,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,348,362,390,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,360,372,450,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,330,341,370,Male,1,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,316,332,295,Male,1,Otolith,3
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,336,346,360,Male,1,Otolith,4
1,7,16-6094-53522,Partridge L.,1,09-04-12,Brook Trout,80,346,358,460,Male,1,Otolith,4
